|Indent|Reference|Text|Document|Page|Heading|full_reference|word_count|chapter_no|chapter_heading|part_no|part_heading|condition_no|condition_heading
395|1|(1)|The powers, duties and functions of the Regulator in terms of this Act are—|||False|40.(1)|14|5|SUPERVISION|A|Information Regulator||
396|2|(a)|to provide education by—|||False|40.(1)(a)|4|5|SUPERVISION|A|Information Regulator||
397|3|(i)|promoting an understanding and acceptance of the conditions for the lawful processing of personal information and of the objects of those conditions;|||False|40.(1)(a)(i)|22|5|SUPERVISION|A|Information Regulator||
398|3|(ii)|undertaking educational programmes, for the purpose of promoting the protection of personal information, on the Regulator’s own behalf or in co-operation with other persons or authorities acting on behalf of the Regulator;|||False|40.(1)(a)(ii)|32|5|SUPERVISION|A|Information Regulator||
399|3|(iii)|making public statements in relation to any matter affecting the protection of the personal information of a data subject or of any class of data subjects;|||False|40.(1)(a)(iii)|26|5|SUPERVISION|A|Information Regulator||
400|3|(iv)|giving advice to data subjects in the exercise of their rights; and|||False|40.(1)(a)(iv)|12|5|SUPERVISION|A|Information Regulator||
401|3|(v)|providing advice, upon request or on its own initiative, to a Minister or a public or private body on their obligations under the provisions, and generally on any matter relevant to the operation, of this Act;|||False|40.(1)(a)(v)|36|5|SUPERVISION|A|Information Regulator||
402|2|(b)|to monitor and enforce compliance by—|||False|40.(1)(b)|6|5|SUPERVISION|A|Information Regulator||
403|3|(i)|public and private bodies with the provisions of this Act;|||False|40.(1)(b)(i)|10|5|SUPERVISION|A|Information Regulator||
404|3|(ii)|undertaking research into, and monitoring developments in, information processing and computer technology to ensure that any adverse effects of such developments on the protection of the personal information of data subjects are minimised, and reporting to the Minister the results of such research and monitoring;|||False|40.(1)(b)(ii)|45|5|SUPERVISION|A|Information Regulator||
405|3|(iii)|examining any proposed legislation, including subordinate legislation, or proposed policy of the Government that the Regulator considers mayaffect the protection of the personal information of data subjects, and reporting to the Minister the results of that examination;|||False|40.(1)(b)(iii)|37|5|SUPERVISION|A|Information Regulator||
406|3|(iv)|reporting upon request or on its own accord, to Parliament from time to time on any policy matter affecting the protection of the personal information of a data subject, including the need for, or desirability of, taking legislative, administrative, or other action to give protection or better protection to the personal information of a data subject;|||False|40.(1)(b)(iv)|56|5|SUPERVISION|A|Information Regulator||
407|3|(v)|submitting a report to Parliament, within five months of the end of its financial year, on all its activities in terms of thisAct during that financial year;|||False|40.(1)(b)(v)|27|5|SUPERVISION|A|Information Regulator||
408|3|(vi)|conducting an assessment, on its own initiative or when requested to do so, of a public or private body, in respect of the processing of personal information by that body for the purpose of ascertaining whether or not the information is processed according to the conditions for the lawful processing of personal information;|||False|40.(1)(b)(vi)|53|5|SUPERVISION|A|Information Regulator||
409|3|(vii)|monitoring the use of unique identifiers of data subjects, and reporting to Parliament from time to time on the results of that monitoring, including any recommendation relating to the need of, or desirability of taking, legislative, administrative, or other action to give protection, or better protection, to the personal information of a data subject;|||False|40.(1)(b)(vii)|54|5|SUPERVISION|A|Information Regulator||
410|3|(viii)|maintaining, publishing and making available and providing copies of such registers as are prescribed in this Act; and|||False|40.(1)(b)(viii)|18|5|SUPERVISION|A|Information Regulator||
411|3|(ix)|examining any proposed legislation that makes provision for the—|||False|40.(1)(b)(ix)|9|5|SUPERVISION|A|Information Regulator||
412|4|(aa)|collection of personal information by any public or private body; or|||False|40.(1)(b)(ix)(aa)|11|5|SUPERVISION|A|Information Regulator||
413|4|(bb)|disclosure of personal information by one public or private body to any other public or private body, or both, to have particular regard, in the course of that examination, to the matters set out in section 44(2), in any case where the Regulator considers that the information might be used for the purposes of an information matching programme,|||False|40.(1)(b)(ix)(bb)|58|5|SUPERVISION|A|Information Regulator||
414|3||and reporting to the Minister and Parliament the results of that examination;|||False|40.(1)(b)(ix)|12|5|SUPERVISION|A|Information Regulator||
415|2|(c)|to consult with interested parties by—|||False|40.(1)(c)|6|5|SUPERVISION|A|Information Regulator||
416|3|(i)|receiving and inviting representations from members of the public on any matter affecting the personal information of a data subject;|||False|40.(1)(c)(i)|20|5|SUPERVISION|A|Information Regulator||
417|3|(ii)|co-operating on a national and international basis with other persons and bodies concerned with the protection of personal information; and|||False|40.(1)(c)(ii)|20|5|SUPERVISION|A|Information Regulator||
418|3|(iii)|acting as mediator between opposing parties on any matter that concerns the need for, or the desirability of, action by a responsible party in the interests of the protection of the personal information of a data subject;|||False|40.(1)(c)(iii)|37|5|SUPERVISION|A|Information Regulator||
419|2|(d)|to handle complaints by—|||False|40.(1)(d)|4|5|SUPERVISION|A|Information Regulator||
420|3|(i)|receiving and investigating complaints about alleged violations of the protection of personal information of data subjects and reporting to complainants in respect of such complaints;|||False|40.(1)(d)(i)|25|5|SUPERVISION|A|Information Regulator||
421|3|(ii)|gathering such information as in the Regulator’s opinion will assist the Regulator in discharging the duties and carrying out the Regulator’s functions under this Act;|||False|40.(1)(d)(ii)|25|5|SUPERVISION|A|Information Regulator||
422|3|(iii)|attempting to resolve complaints by means of dispute resolution mechanisms such as mediation and conciliation; and|||False|40.(1)(d)(iii)|16|5|SUPERVISION|A|Information Regulator||
423|3|(iv)|serving any notices in terms of this Act and further promoting the resolution of disputes in accordance with the prescripts of this Act;|||False|40.(1)(d)(iv)|23|5|SUPERVISION|A|Information Regulator||
424|2|(e)|to conduct research and to report to Parliament—|||False|40.(1)(e)|8|5|SUPERVISION|A|Information Regulator||
425|3|(i)|from time to time on the desirability of the acceptance, by South Africa, of any international instrument relating to the protection of the personal information of a data subject; and|||False|40.(1)(e)(i)|30|5|SUPERVISION|A|Information Regulator||
426|3|(ii)|on any other matter, including necessary legislative amendments, relating to protection of personal information that, in the Regulator’s opinion, should be drawn to Parliament’s attention;|||False|40.(1)(e)(ii)|25|5|SUPERVISION|A|Information Regulator||
427|2|(f)|in respect of codes of conduct to—|||False|40.(1)(f)|7|5|SUPERVISION|A|Information Regulator||
428|3|(i)|issue, from time to time, codes of conduct, amend codes and to revoke codes of conduct;|||False|40.(1)(f)(i)|16|5|SUPERVISION|A|Information Regulator||
429|3|(ii)|make guidelines to assist bodies to develop codes of conduct or to apply codes of conduct; and|||False|40.(1)(f)(ii)|17|5|SUPERVISION|A|Information Regulator||
430|3|(iii)|consider afresh, upon application, determinations by adjudicators under approved codes of conduct;|||False|40.(1)(f)(iii)|12|5|SUPERVISION|A|Information Regulator||
431|2|(g)|to facilitate cross-border cooperation in the enforcement of privacy laws by participating in any initiative that is aimed at such cooperation; and|||False|40.(1)(g)|22|5|SUPERVISION|A|Information Regulator||
432|2|(h)|in general to—|||False|40.(1)(h)|3|5|SUPERVISION|A|Information Regulator||
433|3|(i)|do anything incidental or conducive to the performance of any of the preceding functions;|||False|40.(1)(h)(i)|14|5|SUPERVISION|A|Information Regulator||
434|3|(ii)|exercise and perform such other functions, powers, and duties as are conferred or imposed on the Regulator by or under this Act or any other legislation;|||False|40.(1)(h)(ii)|26|5|SUPERVISION|A|Information Regulator||
435|3|(iii)|require the responsible party to disclose to any person affected by a compromise to the integrity or confidentiality of personal information, such compromise in accordance with section 22; and|||False|40.(1)(h)(iii)|29|5|SUPERVISION|A|Information Regulator||
436|3|(iv)|exercise the powers conferred upon the Regulator by this Act in matters relating to the access of information as provided by the Promotion of Access to Information Act.|||False|40.(1)(h)(iv)|28|5|SUPERVISION|A|Information Regulator||
437|1|(2)|The Regulator may, from time to time, in the public interest or in the legitimate interests of any person or body of persons, publish reports relating generally to the exercise of the Regulator’s functions under this Act or to any case or cases investigated by the Regulator, whether or not the matters to be dealt with in any such report have been the subject of a report to the Minister.|||False|40.(2)|70|5|SUPERVISION|A|Information Regulator||
438|1|(3)|The provisions of sections 3 and 4 of the Commissions Act, 1947 (Act No. 8 of 1947), will apply, with the necessary changes, to the Regulator.|||False|40.(3)|26|5|SUPERVISION|A|Information Regulator||
439|1|(4)|The powers and duties of the Regulator in terms of the Promotion of Access to Information Act are set out in Parts 4 and 5 of that Act.|||False|40.(4)|28|5|SUPERVISION|A|Information Regulator||
440|0|41.|Appointment, term of office and removal of members of Regulator|||True|41.|10|5|SUPERVISION|A|Information Regulator||
441|1|(1)|(a) The Regulator consists of the following members:|||False|41.(1)|8|5|SUPERVISION|A|Information Regulator||
442|3|(i)|A Chairperson; and|||False|41.(1)(i)|3|5|SUPERVISION|A|Information Regulator||
443|3|(ii)|four other persons, as ordinary members of the Regulator.|||False|41.(1)(i)(ii)|9|5|SUPERVISION|A|Information Regulator||
444|2|(b)|Members of the Regulator must be appropriately qualified, fit and proper persons—|||False|41.(1)(b)|12|5|SUPERVISION|A|Information Regulator||
445|3|(i)|at least one of whom must be appointed on account of experience as a practising advocate or attorney or a professor of law at a university; and|||False|41.(1)(b)(i)|27|5|SUPERVISION|A|Information Regulator||
